file,scenario,solver,mip_solver,time_limit_s,iteration_index,start_day,horizon_days,lock_days,locked_assignments,objective,solver_status,termination_condition,runtime_s_heuristic
ni_40_sub28_lock7_mip_20260305_161529.json,MASc NI 40 blocks,mip,highs,600.0,2,15,14,7,0,,aborted,maxTimeLimit,600.0
ni_40_sub28_lock7_mip_20260305_161529.json,MASc NI 40 blocks,mip,highs,600.0,3,22,7,7,0,,aborted,maxTimeLimit,600.0
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,0,1,56,1,6,-136794.643701,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,1,2,55,1,6,-156058.643701,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,2,3,54,1,6,-148374.643701,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,3,4,53,1,6,-171006.643701,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,4,5,52,1,6,-152270.643701,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,5,6,51,1,6,-160218.643701,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,6,7,50,1,6,-159166.643701,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,7,8,49,1,6,-225114.643701,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,8,9,48,1,6,-161694.643701,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,9,10,47,1,6,-165010.643701,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,10,11,46,1,6,-169642.643701,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,11,12,45,1,6,-171906.643701,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,12,13,44,1,6,-181854.643701,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,13,14,43,1,6,-181486.643701,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,14,15,42,1,6,-179750.643701,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,15,16,41,1,6,-187698.643701,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,16,17,40,1,6,-183330.643701,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,17,18,39,1,6,-191962.643701,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,18,19,38,1,6,-187542.643701,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,19,20,37,1,6,-198858.643701,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,20,21,36,1,6,-200438.643701,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,21,22,35,1,6,-204386.643701,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,22,23,34,1,6,-207650.64370099996,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,23,24,33,1,6,-207282.64370099996,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,24,25,32,1,6,-213546.64370099996,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,25,26,31,1,6,-215546.64370099996,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,26,27,30,1,6,-221442.64370099996,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,27,28,29,1,6,-225390.64370099996,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,28,29,28,1,6,-227022.64370099996,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,29,30,27,1,6,-230970.64370099996,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,30,31,26,1,6,-233602.64370099996,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,31,32,25,1,6,-240182.64370099996,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,32,33,24,1,6,-244814.64370099996,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,33,34,23,1,6,-246762.64370099996,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,34,35,22,1,6,-250710.64370099996,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,35,36,21,1,6,-255658.64370099996,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,36,37,20,1,6,-258606.64370099996,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,37,38,19,1,6,-262554.64370099996,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,38,39,18,1,6,-266502.64370099996,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,39,40,17,1,6,-270450.64370099996,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,40,41,16,1,6,-274398.64370099996,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,41,42,15,1,6,-277030.64370099996,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,42,43,14,1,6,-280978.64370099996,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,43,44,13,1,6,-285926.64370099996,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,44,45,12,1,6,-289874.64370099996,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,45,46,11,1,6,-295454.64370099996,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,46,47,10,1,6,-297770.64370099996,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,47,48,9,1,6,-300402.64370099996,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,48,49,8,1,6,-303350.64370099996,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,49,50,7,1,6,-308614.64370099996,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,50,51,6,1,6,-311246.64370099996,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,51,52,5,1,6,-317510.64370099996,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,52,53,4,1,6,-319142.64370099996,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,53,54,3,1,6,-323090.64370099996,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,54,55,2,1,6,-323090.64370099996,,,
ni_6_sub56_lock1_sa_20260304_124046.json,MASc NI 6 blocks,sa,,,55,56,1,1,6,-323090.64370099996,,,
ni_18_sub56_lock7_sa_20260305_151951.json,MASc NI 18 blocks,sa,,,0,1,56,7,157,-454314.04554800014,,,
ni_18_sub56_lock7_sa_20260305_151951.json,MASc NI 18 blocks,sa,,,1,8,49,7,162,-420512.4707940001,,,
ni_18_sub56_lock7_sa_20260305_151951.json,MASc NI 18 blocks,sa,,,2,15,42,7,157,-455204.4707940001,,,
ni_18_sub56_lock7_sa_20260305_151951.json,MASc NI 18 blocks,sa,,,3,22,35,7,159,-505192.58617399994,,,
ni_18_sub56_lock7_sa_20260305_151951.json,MASc NI 18 blocks,sa,,,4,29,28,7,157,-560148.5861739999,,,
ni_18_sub56_lock7_sa_20260305_151951.json,MASc NI 18 blocks,sa,,,5,36,21,7,163,-598580.5861739999,,,
ni_18_sub56_lock7_sa_20260305_151951.json,MASc NI 18 blocks,sa,,,6,43,14,7,163,-665064.5861739999,,,
ni_18_sub56_lock7_sa_20260305_151951.json,MASc NI 18 blocks,sa,,,7,50,7,7,176,-723255.886696,,,
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,0,1,56,1,0,,aborted,maxTimeLimit,1800.0
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,1,2,55,1,0,,aborted,maxTimeLimit,1800.0
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,2,3,54,1,0,,aborted,maxTimeLimit,1800.0
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,3,4,53,1,0,,aborted,maxTimeLimit,1800.0
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,4,5,52,1,0,,aborted,maxTimeLimit,1800.0
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,5,6,51,1,0,,aborted,maxTimeLimit,1800.0
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,6,7,50,1,0,,aborted,maxTimeLimit,1800.0
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,7,8,49,1,0,,aborted,maxTimeLimit,1800.0
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,8,9,48,1,0,,aborted,maxTimeLimit,1800.0
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,9,10,47,1,0,,aborted,maxTimeLimit,1800.0
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,10,11,46,1,0,,aborted,maxTimeLimit,1800.0
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,11,12,45,1,0,,aborted,maxTimeLimit,1800.0
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,12,13,44,1,0,,aborted,maxTimeLimit,1800.0
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,13,14,43,1,0,,aborted,maxTimeLimit,1800.0
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,14,15,42,1,0,,aborted,maxTimeLimit,1800.0
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,15,16,41,1,0,,aborted,maxTimeLimit,1800.0
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,16,17,40,1,0,,aborted,maxTimeLimit,1800.0
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,17,18,39,1,0,,aborted,maxTimeLimit,1800.0
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,18,19,38,1,0,,aborted,maxTimeLimit,1800.0
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,19,20,37,1,0,,aborted,maxTimeLimit,1800.0
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,20,21,36,1,0,,aborted,maxTimeLimit,1800.0
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,21,22,35,1,0,,aborted,maxTimeLimit,1800.0
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,22,23,34,1,0,,aborted,maxTimeLimit,1800.0
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,23,24,33,1,0,,aborted,maxTimeLimit,1800.0
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,24,25,32,1,0,,aborted,maxTimeLimit,1800.0
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,25,26,31,1,0,,aborted,maxTimeLimit,1800.0
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,26,27,30,1,0,,aborted,maxTimeLimit,1800.0
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,27,28,29,1,0,,aborted,maxTimeLimit,1800.0
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,28,29,28,1,0,,aborted,maxTimeLimit,1800.0
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,29,30,27,1,0,,aborted,maxTimeLimit,1800.0
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,30,31,26,1,0,,aborted,maxTimeLimit,1800.0
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,31,32,25,1,0,,aborted,maxTimeLimit,1800.0
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,32,33,24,1,9,-232286.64370099996,ok,optimal,
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,33,34,23,1,0,,aborted,maxTimeLimit,1800.0
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,34,35,22,1,11,-240182.64370100037,ok,optimal,
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,35,36,21,1,0,,aborted,maxTimeLimit,1800.0
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,36,37,20,1,0,,aborted,maxTimeLimit,1800.0
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,37,38,19,1,0,,aborted,maxTimeLimit,1800.0
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,38,39,18,1,10,-255979.17248899996,ok,optimal,
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,39,40,17,1,9,-259946.08369300026,ok,optimal,
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,40,41,16,1,8,-263870.6437010002,ok,optimal,
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,41,42,15,1,9,-267818.64370099996,ok,optimal,
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,42,43,14,1,8,-271766.64370099996,ok,optimal,
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,43,44,13,1,9,-275714.64370099996,ok,optimal,
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,44,45,12,1,9,-279662.64370099996,ok,optimal,
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,45,46,11,1,8,-283610.64370099996,ok,optimal,
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,46,47,10,1,9,-287558.64370099996,ok,optimal,
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,47,48,9,1,8,-291506.64370099996,ok,optimal,
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,48,49,8,1,9,-295454.64370099996,ok,optimal,
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,49,50,7,1,8,-299402.6437009998,ok,optimal,
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,50,51,6,1,9,-303350.64370099996,ok,optimal,
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,51,52,5,1,8,-307298.64370099996,ok,optimal,
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,52,53,4,1,8,-311246.64370099996,ok,optimal,
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,53,54,3,1,7,-315194.64370099996,ok,optimal,
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,54,55,2,1,8,-319142.64370099996,ok,optimal,
ni_6_sub56_lock1_mip_20260304_124046.json,MASc NI 6 blocks,mip,highs,1800.0,55,56,1,1,0,-323090.64370099996,ok,optimal,
ni_18_sub56_lock7_mip_20260305_134841.json,MASc NI 18 blocks,mip,highs,600.0,0,1,56,7,0,,aborted,maxTimeLimit,600.0
ni_18_sub56_lock7_mip_20260305_134841.json,MASc NI 18 blocks,mip,highs,600.0,1,8,49,7,0,,aborted,maxTimeLimit,600.0
ni_18_sub56_lock7_mip_20260305_134841.json,MASc NI 18 blocks,mip,highs,600.0,2,15,42,7,0,,aborted,maxTimeLimit,600.0
ni_18_sub56_lock7_mip_20260305_134841.json,MASc NI 18 blocks,mip,highs,600.0,3,22,35,7,0,,aborted,maxTimeLimit,600.0
ni_18_sub56_lock7_mip_20260305_134841.json,MASc NI 18 blocks,mip,highs,600.0,4,29,28,7,0,,aborted,maxTimeLimit,600.0
ni_18_sub56_lock7_mip_20260305_134841.json,MASc NI 18 blocks,mip,highs,600.0,5,36,21,7,0,,aborted,maxTimeLimit,600.0
ni_18_sub56_lock7_mip_20260305_134841.json,MASc NI 18 blocks,mip,highs,600.0,6,43,14,7,0,,aborted,maxTimeLimit,600.0
ni_18_sub56_lock7_mip_20260305_134841.json,MASc NI 18 blocks,mip,highs,600.0,7,50,7,7,0,,aborted,maxTimeLimit,600.0
ka_6_sub28_lock7_sa_20260304_234243.json,MASc KA 6 blocks,sa,,,0,1,28,7,96,7847.597830999988,,,
ka_6_sub28_lock7_sa_20260304_234243.json,MASc KA 6 blocks,sa,,,1,8,21,7,88,5410.3652829999955,,,
ka_6_sub28_lock7_sa_20260304_234243.json,MASc KA 6 blocks,sa,,,2,15,14,7,89,-3381.355594999999,,,
ka_6_sub28_lock7_sa_20260304_234243.json,MASc KA 6 blocks,sa,,,3,22,7,7,94,-25437.355595,,,
pg_6_sub14_lock7_sa_20260305_224512.json,MASc PG 6 blocks,sa,,,0,1,14,7,103,-28970.670106,,,
pg_6_sub14_lock7_sa_20260305_224512.json,MASc PG 6 blocks,sa,,,1,8,7,7,104,-53447.962900000006,,,
pg_18_sub28_lock1_sa_20260305_101049.json,MASc PG 18 blocks,sa,,,0,1,28,1,9,-360643.851046,,,
pg_18_sub28_lock1_sa_20260305_101049.json,MASc PG 18 blocks,sa,,,1,2,27,1,9,-352835.109482,,,
pg_18_sub28_lock1_sa_20260305_101049.json,MASc PG 18 blocks,sa,,,2,3,26,1,9,-368645.77330400003,,,
pg_18_sub28_lock1_sa_20260305_101049.json,MASc PG 18 blocks,sa,,,3,4,25,1,9,-383312.983972,,,
pg_18_sub28_lock1_sa_20260305_101049.json,MASc PG 18 blocks,sa,,,4,5,24,1,9,-383944.983972,,,
pg_18_sub28_lock1_sa_20260305_101049.json,MASc PG 18 blocks,sa,,,5,6,23,1,9,-386892.983972,,,
pg_18_sub28_lock1_sa_20260305_101049.json,MASc PG 18 blocks,sa,,,6,7,22,1,9,-396377.842836,,,
pg_18_sub28_lock1_sa_20260305_101049.json,MASc PG 18 blocks,sa,,,7,8,21,1,9,-406177.77330400003,,,
pg_18_sub28_lock1_sa_20260305_101049.json,MASc PG 18 blocks,sa,,,8,9,20,1,9,-419266.276766,,,
pg_18_sub28_lock1_sa_20260305_101049.json,MASc PG 18 blocks,sa,,,9,10,19,1,9,-422582.90623,,,
pg_18_sub28_lock1_sa_20260305_101049.json,MASc PG 18 blocks,sa,,,10,11,18,1,9,-435522.975762,,,
pg_18_sub28_lock1_sa_20260305_101049.json,MASc PG 18 blocks,sa,,,11,12,17,1,9,-441261.053504,,,
pg_18_sub28_lock1_sa_20260305_101049.json,MASc PG 18 blocks,sa,,,12,13,16,1,9,-447543.92057799996,,,
pg_18_sub28_lock1_sa_20260305_101049.json,MASc PG 18 blocks,sa,,,13,14,15,1,9,-460809.21337199997,,,
pg_18_sub28_lock1_sa_20260305_101049.json,MASc PG 18 blocks,sa,,,14,15,14,1,9,-468484.983972,,,
pg_18_sub28_lock1_sa_20260305_101049.json,MASc PG 18 blocks,sa,,,15,16,13,1,9,-477696.983972,,,
pg_18_sub28_lock1_sa_20260305_101049.json,MASc PG 18 blocks,sa,,,16,17,12,1,9,-484592.19902400003,,,
pg_18_sub28_lock1_sa_20260305_101049.json,MASc PG 18 blocks,sa,,,17,18,11,1,9,-487953.053504,,,
pg_18_sub28_lock1_sa_20260305_101049.json,MASc PG 18 blocks,sa,,,18,19,10,1,9,-495533.053504,,,
pg_18_sub28_lock1_sa_20260305_101049.json,MASc PG 18 blocks,sa,,,19,20,9,1,9,-505850.34629799996,,,
pg_18_sub28_lock1_sa_20260305_101049.json,MASc PG 18 blocks,sa,,,20,21,8,1,9,-514228.983972,,,
pg_18_sub28_lock1_sa_20260305_101049.json,MASc PG 18 blocks,sa,,,21,22,7,1,9,-524862.276766,,,
pg_18_sub28_lock1_sa_20260305_101049.json,MASc PG 18 blocks,sa,,,22,23,6,1,9,-536390.276766,,,
pg_18_sub28_lock1_sa_20260305_101049.json,MASc PG 18 blocks,sa,,,23,24,5,1,9,-541970.276766,,,
pg_18_sub28_lock1_sa_20260305_101049.json,MASc PG 18 blocks,sa,,,24,25,4,1,9,-550866.276766,,,
pg_18_sub28_lock1_sa_20260305_101049.json,MASc PG 18 blocks,sa,,,25,26,3,1,9,-557762.276766,,,
pg_18_sub28_lock1_sa_20260305_101049.json,MASc PG 18 blocks,sa,,,26,27,2,1,9,-557762.276766,,,
pg_18_sub28_lock1_sa_20260305_101049.json,MASc PG 18 blocks,sa,,,27,28,1,1,9,-557762.276766,,,
pg_18_sub14_lock7_mip_20260306_003620.json,MASc PG 18 blocks,mip,highs,600.0,0,1,14,7,0,,aborted,maxTimeLimit,600.0
pg_18_sub14_lock7_mip_20260306_003620.json,MASc PG 18 blocks,mip,highs,600.0,1,8,7,7,0,,aborted,maxTimeLimit,600.0
ka_6_sub14_lock14_mip_20260305_012750.json,MASc KA 6 blocks,mip,highs,1800.0,0,1,14,14,0,,aborted,maxTimeLimit,1800.0
ni_6_sub28_lock7_mip_20260304_105817.json,MASc NI 6 blocks,mip,highs,1800.0,0,1,28,7,0,,aborted,maxTimeLimit,1800.0
ni_6_sub28_lock7_mip_20260304_105817.json,MASc NI 6 blocks,mip,highs,1800.0,1,8,21,7,0,,aborted,maxTimeLimit,1800.0
ni_6_sub28_lock7_mip_20260304_105817.json,MASc NI 6 blocks,mip,highs,1800.0,2,15,14,7,84,-271766.64370099996,ok,optimal,
ni_6_sub28_lock7_mip_20260304_105817.json,MASc NI 6 blocks,mip,highs,1800.0,3,22,7,7,86,-299402.6437009998,ok,optimal,
pg_6_sub112_lock14_sa_20260304_233818.json,MASc PG 6 blocks,sa,,,0,1,112,14,220,59923.962899999984,,,
pg_6_sub112_lock14_sa_20260304_233818.json,MASc PG 6 blocks,sa,,,1,15,98,14,222,54923.96289999997,,,
pg_6_sub112_lock14_sa_20260304_233818.json,MASc PG 6 blocks,sa,,,2,29,84,14,222,57923.96289999997,,,
pg_6_sub112_lock14_sa_20260304_233818.json,MASc PG 6 blocks,sa,,,3,43,70,14,222,54923.96289999997,,,
pg_6_sub112_lock14_sa_20260304_233818.json,MASc PG 6 blocks,sa,,,4,57,56,14,222,56923.96289999997,,,
pg_6_sub112_lock14_sa_20260304_233818.json,MASc PG 6 blocks,sa,,,5,71,42,14,220,39656.602227999974,,,
pg_6_sub112_lock14_sa_20260304_233818.json,MASc PG 6 blocks,sa,,,6,85,28,14,219,11413.260361999997,,,
pg_6_sub112_lock14_sa_20260304_233818.json,MASc PG 6 blocks,sa,,,7,99,14,14,220,-27654.670106,,,
pg_6_sub112_lock1_mip_20260303_113809.json,MASc PG 6 blocks,mip,highs,1800.0,0,1,112,1,8,67923.96290000001,ok,optimal,
pg_6_sub112_lock1_mip_20260303_113809.json,MASc PG 6 blocks,mip,highs,1800.0,1,2,111,1,5,67923.9629,ok,optimal,
pg_6_sub112_lock1_mip_20260303_113809.json,MASc PG 6 blocks,mip,highs,1800.0,2,3,110,1,6,67923.9629,ok,optimal,
pg_6_sub112_lock1_mip_20260303_113809.json,MASc PG 6 blocks,mip,highs,1800.0,3,4,109,1,7,67923.9629,ok,optimal,
pg_6_sub112_lock1_mip_20260303_113809.json,MASc PG 6 blocks,mip,highs,1800.0,4,5,108,1,5,67923.9629,ok,optimal,
pg_6_sub112_lock1_mip_20260303_113809.json,MASc PG 6 blocks,mip,highs,1800.0,5,6,107,1,6,67923.9629,ok,optimal,
pg_6_sub112_lock1_mip_20260303_113809.json,MASc PG 6 blocks,mip,highs,1800.0,6,7,106,1,6,67923.9629,ok,optimal,
pg_6_sub112_lock1_mip_20260303_113809.json,MASc PG 6 blocks,mip,highs,1800.0,7,8,105,1,8,67923.96290000001,ok,optimal,
pg_6_sub112_lock1_mip_20260303_113809.json,MASc PG 6 blocks,mip,highs,1800.0,8,9,104,1,5,67923.96290000001,ok,optimal,
pg_6_sub112_lock1_mip_20260303_113809.json,MASc PG 6 blocks,mip,highs,1800.0,9,10,103,1,6,67923.9629,ok,optimal,
pg_6_sub112_lock1_mip_20260303_113809.json,MASc PG 6 blocks,mip,highs,1800.0,10,11,102,1,5,67923.9629,ok,optimal,
pg_6_sub112_lock1_mip_20260303_113809.json,MASc PG 6 blocks,mip,highs,1800.0,11,12,101,1,6,67923.9629,ok,optimal,
pg_6_sub112_lock1_mip_20260303_113809.json,MASc PG 6 blocks,mip,highs,1800.0,12,13,100,1,6,67923.9629,ok,optimal,
pg_6_sub112_lock1_mip_20260303_113809.json,MASc PG 6 blocks,mip,highs,1800.0,13,14,99,1,8,67923.96289999956,ok,optimal,
pg_6_sub112_lock1_mip_20260303_113809.json,MASc PG 6 blocks,mip,highs,1800.0,14,15,98,1,8,67923.9629,ok,optimal,
pg_6_sub112_lock1_mip_20260303_113809.json,MASc PG 6 blocks,mip,highs,1800.0,15,16,97,1,6,67923.9629,ok,optimal,
pg_6_sub112_lock1_mip_20260303_113809.json,MASc PG 6 blocks,mip,highs,1800.0,16,17,96,1,6,67923.9629,ok,optimal,
pg_6_sub112_lock1_mip_20260303_113809.json,MASc PG 6 blocks,mip,highs,1800.0,17,18,95,1,4,67923.9629,ok,optimal,
pg_6_sub112_lock1_mip_20260303_113809.json,MASc PG 6 blocks,mip,highs,1800.0,18,19,94,1,5,67923.96290000108,ok,optimal,
pg_6_sub112_lock1_mip_20260303_113809.json,MASc PG 6 blocks,mip,highs,1800.0,19,20,93,1,2,67923.9629,ok,optimal,
pg_6_sub112_lock1_mip_20260303_113809.json,MASc PG 6 blocks,mip,highs,1800.0,20,21,92,1,5,67923.96290000343,ok,optimal,
pg_6_sub112_lock1_mip_20260303_113809.json,MASc PG 6 blocks,mip,highs,1800.0,21,22,91,1,5,67923.96289999998,ok,optimal,
pg_6_sub112_lock1_mip_20260303_113809.json,MASc PG 6 blocks,mip,highs,1800.0,22,23,90,1,4,67923.9629,ok,optimal,
