context,size,dataset,base_horizon_days,theta_weeks,sub_days,lock_days,master_days_used,solver,success,returncode,runtime_sec,out_json,out_assignments,stdout_path,stderr_path,timestamp,num_iterations,num_time_limit,num_optimal,time_limit_rate,objective_first,objective_mean,objective_best,mean_iter_runtime,mip_solver,mip_time_limit
pg,6,pg_6,,8,56,14,56,mip,True,0,6422.175,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_6_sub56_lock14_mip_20260303_094839.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_6_sub56_lock14_mip_20260303_094839_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/pg_6_sub56_lock14_mip_20260303_094839.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/pg_6_sub56_lock14_mip_20260303_094839.err.txt,2026-03-03 11:35:41,4.0,3.0,1.0,0.75,67923.96290000003,67923.96290000003,67923.96290000003,,highs,1800.0
pg,6,pg_6,,8,56,14,56,sa,True,0,147.269,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_6_sub56_lock14_sa_20260303_094839.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_6_sub56_lock14_sa_20260303_094839_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/pg_6_sub56_lock14_sa_20260303_094839.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/pg_6_sub56_lock14_sa_20260303_094839.err.txt,2026-03-03 11:38:09,4.0,0.0,0.0,0.0,56923.96289999997,20084.788845999985,56923.96289999997,,,
ni,6,ni_6,,2,14,1,14,mip,True,0,1644.285,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_6_sub14_lock1_mip_20260304_031521.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_6_sub14_lock1_mip_20260304_031521_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ni_6_sub14_lock1_mip_20260304_031521.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ni_6_sub14_lock1_mip_20260304_031521.err.txt,2026-03-04 03:42:45,14.0,0.0,14.0,0.0,-271766.64370099996,-297428.64370099996,-271766.64370099996,,highs,1800.0
ni,6,ni_6,,2,14,1,14,sa,True,0,149.716,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_6_sub14_lock1_sa_20260304_031521.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_6_sub14_lock1_sa_20260304_031521_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ni_6_sub14_lock1_sa_20260304_031521.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ni_6_sub14_lock1_sa_20260304_031521.err.txt,2026-03-04 03:45:15,14.0,0.0,0.0,0.0,-280978.64370099996,-305681.7865581428,-280978.64370099996,,,
ni,6,ni_6,,2,14,7,14,mip,True,0,334.761,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_6_sub14_lock7_mip_20260304_034515.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_6_sub14_lock7_mip_20260304_034515_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ni_6_sub14_lock7_mip_20260304_034515.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ni_6_sub14_lock7_mip_20260304_034515.err.txt,2026-03-04 03:50:49,2.0,0.0,2.0,0.0,-271766.64370099996,-285584.6437009999,-271766.64370099996,,highs,1800.0
ni,6,ni_6,,2,14,7,14,sa,True,0,32.691,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_6_sub14_lock7_sa_20260304_034515.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_6_sub14_lock7_sa_20260304_034515_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ni_6_sub14_lock7_sa_20260304_034515.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ni_6_sub14_lock7_sa_20260304_034515.err.txt,2026-03-04 03:51:22,2.0,0.0,0.0,0.0,-280978.64370099996,-294796.64370099996,-280978.64370099996,,,
ni,6,ni_6,,2,14,14,14,mip,True,0,200.942,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_6_sub14_lock14_mip_20260304_035122.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_6_sub14_lock14_mip_20260304_035122_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ni_6_sub14_lock14_mip_20260304_035122.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ni_6_sub14_lock14_mip_20260304_035122.err.txt,2026-03-04 03:54:43,1.0,0.0,1.0,0.0,-271766.64370099996,-271766.64370099996,-271766.64370099996,,highs,1800.0
ni,6,ni_6,,2,14,14,14,sa,True,0,22.991,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_6_sub14_lock14_sa_20260304_035122.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_6_sub14_lock14_sa_20260304_035122_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ni_6_sub14_lock14_sa_20260304_035122.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ni_6_sub14_lock14_sa_20260304_035122.err.txt,2026-03-04 03:55:06,1.0,0.0,0.0,0.0,-280978.64370099996,-280978.64370099996,-280978.64370099996,,,
ni,6,ni_6,,4,28,1,28,mip,True,0,24693.14,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_6_sub28_lock1_mip_20260304_035506.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_6_sub28_lock1_mip_20260304_035506_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ni_6_sub28_lock1_mip_20260304_035506.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ni_6_sub28_lock1_mip_20260304_035506.err.txt,2026-03-04 10:46:39,28.0,7.0,21.0,0.25,-232286.64370099996,-282671.97554766666,-232286.64370099996,,highs,1800.0
ni,6,ni_6,,4,28,1,28,sa,True,0,697.557,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_6_sub28_lock1_sa_20260304_035506.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_6_sub28_lock1_sa_20260304_035506_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ni_6_sub28_lock1_sa_20260304_035506.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ni_6_sub28_lock1_sa_20260304_035506.err.txt,2026-03-04 10:58:17,28.0,0.0,0.0,0.0,-227022.64370099996,-279243.3579867143,-227022.64370099996,,,
ni,6,ni_6,,4,28,7,28,mip,True,0,3938.914,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_6_sub28_lock7_mip_20260304_105817.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_6_sub28_lock7_mip_20260304_105817_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ni_6_sub28_lock7_mip_20260304_105817.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ni_6_sub28_lock7_mip_20260304_105817.err.txt,2026-03-04 12:03:56,4.0,2.0,2.0,0.5,-271766.64370099996,-285584.6437009999,-271766.64370099996,,highs,1800.0
ni,6,ni_6,,4,28,7,28,sa,True,0,128.886,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_6_sub28_lock7_sa_20260304_105817.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_6_sub28_lock7_sa_20260304_105817_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ni_6_sub28_lock7_sa_20260304_105817.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ni_6_sub28_lock7_sa_20260304_105817.err.txt,2026-03-04 12:06:05,4.0,0.0,0.0,0.0,-227022.64370099996,-268068.64370099996,-227022.64370099996,,,
ni,6,ni_6,,4,28,14,28,mip,True,0,2002.603,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_6_sub28_lock14_mip_20260304_120605.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_6_sub28_lock14_mip_20260304_120605_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ni_6_sub28_lock14_mip_20260304_120605.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ni_6_sub28_lock14_mip_20260304_120605.err.txt,2026-03-04 12:39:27,2.0,1.0,1.0,0.5,-271766.64370099996,-271766.64370099996,-271766.64370099996,,highs,1800.0
ni,6,ni_6,,4,28,14,28,sa,True,0,78.921,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_6_sub28_lock14_sa_20260304_120605.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_6_sub28_lock14_sa_20260304_120605_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ni_6_sub28_lock14_sa_20260304_120605.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ni_6_sub28_lock14_sa_20260304_120605.err.txt,2026-03-04 12:40:46,2.0,0.0,0.0,0.0,-227022.64370099996,-254000.64370099996,-227022.64370099996,,,
pg,6,pg_6,,16,112,1,112,mip,True,0,106765.511,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_6_sub112_lock1_mip_20260303_113809.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_6_sub112_lock1_mip_20260303_113809_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/pg_6_sub112_lock1_mip_20260303_113809.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/pg_6_sub112_lock1_mip_20260303_113809.err.txt,2026-03-04 17:17:34,112.0,37.0,75.0,0.33035714285714285,67923.96290000001,48482.90909466674,67923.96290000343,,highs,1800.0
pg,6,pg_6,,16,112,1,112,sa,True,0,5031.63,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_6_sub112_lock1_sa_20260303_113809.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_6_sub112_lock1_sa_20260303_113809_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/pg_6_sub112_lock1_sa_20260303_113809.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/pg_6_sub112_lock1_sa_20260303_113809.err.txt,2026-03-04 18:41:26,112.0,0.0,0.0,0.0,59923.962899999984,32290.347573464263,62923.96289999997,,,
pg,6,pg_6,,16,112,7,112,mip,True,0,17004.158,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_6_sub112_lock7_mip_20260304_184126.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_6_sub112_lock7_mip_20260304_184126_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/pg_6_sub112_lock7_mip_20260304_184126.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/pg_6_sub112_lock7_mip_20260304_184126.err.txt,2026-03-04 23:24:50,16.0,6.0,10.0,0.375,67923.96290000001,56707.97031999993,67923.96290000003,,highs,1800.0
pg,6,pg_6,,16,112,7,112,sa,True,0,807.508,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_6_sub112_lock7_sa_20260304_184126.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_6_sub112_lock7_sa_20260304_184126_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/pg_6_sub112_lock7_sa_20260304_184126.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/pg_6_sub112_lock7_sa_20260304_184126.err.txt,2026-03-04 23:38:18,16.0,0.0,0.0,0.0,59923.962899999984,35835.91136037498,61923.962899999955,,,
ka,6,ka_6,,2,14,1,14,mip,True,0,7294.038,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ka_6_sub14_lock1_mip_20260304_225259.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ka_6_sub14_lock1_mip_20260304_225259_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ka_6_sub14_lock1_mip_20260304_225259.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ka_6_sub14_lock1_mip_20260304_225259.err.txt,2026-03-05 00:54:33,14.0,3.0,11.0,0.21428571428571427,4584.022137000036,-11882.968821818124,4584.022137000036,,highs,1800.0
ka,6,ka_6,,2,14,1,14,sa,True,0,150.192,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ka_6_sub14_lock1_sa_20260304_225259.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ka_6_sub14_lock1_sa_20260304_225259_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ka_6_sub14_lock1_sa_20260304_225259.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ka_6_sub14_lock1_sa_20260304_225259.err.txt,2026-03-05 00:57:03,14.0,0.0,0.0,0.0,-381.3555949999991,-21433.355595,-381.3555949999991,,,
ka,6,ka_6,,2,14,7,14,mip,True,0,1816.494,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ka_6_sub14_lock7_mip_20260305_005703.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ka_6_sub14_lock7_mip_20260305_005703_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ka_6_sub14_lock7_mip_20260305_005703.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ka_6_sub14_lock7_mip_20260305_005703.err.txt,2026-03-05 01:27:19,2.0,1.0,1.0,0.5,-7225.355594999995,-7225.355594999995,-7225.355594999995,,highs,1800.0
ka,6,ka_6,,2,14,7,14,sa,True,0,30.563,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ka_6_sub14_lock7_sa_20260305_005703.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ka_6_sub14_lock7_sa_20260305_005703_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ka_6_sub14_lock7_sa_20260305_005703.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ka_6_sub14_lock7_sa_20260305_005703.err.txt,2026-03-05 01:27:50,2.0,0.0,0.0,0.0,-381.3555949999991,-12909.355595,-381.3555949999991,,,
ka,6,ka_6,,2,14,14,14,mip,True,0,1804.044,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ka_6_sub14_lock14_mip_20260305_012750.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ka_6_sub14_lock14_mip_20260305_012750_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ka_6_sub14_lock14_mip_20260305_012750.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ka_6_sub14_lock14_mip_20260305_012750.err.txt,2026-03-05 01:57:54,1.0,1.0,0.0,1.0,,,,,highs,1800.0
ka,6,ka_6,,2,14,14,14,sa,True,0,21.516,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ka_6_sub14_lock14_sa_20260305_012750.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ka_6_sub14_lock14_sa_20260305_012750_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ka_6_sub14_lock14_sa_20260305_012750.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ka_6_sub14_lock14_sa_20260305_012750.err.txt,2026-03-05 01:58:16,1.0,0.0,0.0,0.0,-381.3555949999991,-381.3555949999991,-381.3555949999991,,,
pg,6,pg_6,,16,112,14,112,mip,True,0,9452.472,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_6_sub112_lock14_mip_20260304_233818.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_6_sub112_lock14_mip_20260304_233818_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/pg_6_sub112_lock14_mip_20260304_233818.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/pg_6_sub112_lock14_mip_20260304_233818.err.txt,2026-03-05 02:15:50,8.0,3.0,5.0,0.375,67923.96290000001,67923.9628999999,67923.96290000003,,highs,1800.0
pg,6,pg_6,,16,112,14,112,sa,True,0,418.609,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_6_sub112_lock14_sa_20260304_233818.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_6_sub112_lock14_sa_20260304_233818_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/pg_6_sub112_lock14_sa_20260304_233818.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/pg_6_sub112_lock14_sa_20260304_233818.err.txt,2026-03-05 02:22:49,8.0,0.0,0.0,0.0,59923.962899999984,38504.37587299998,59923.962899999984,,,
pg,18,pg_18,,2,14,1,14,mip,True,0,21979.8,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_18_sub14_lock1_mip_20260305_022249.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_18_sub14_lock1_mip_20260305_022249_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/pg_18_sub14_lock1_mip_20260305_022249.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/pg_18_sub14_lock1_mip_20260305_022249.err.txt,2026-03-05 08:29:08,14.0,12.0,2.0,0.8571428571428571,-545931.376206,-551846.826486,-545931.376206,,highs,1800.0
pg,18,pg_18,,2,14,1,14,sa,True,0,441.261,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_18_sub14_lock1_sa_20260305_022249.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_18_sub14_lock1_sa_20260305_022249_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/pg_18_sub14_lock1_sa_20260305_022249.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/pg_18_sub14_lock1_sa_20260305_022249.err.txt,2026-03-05 08:36:30,14.0,0.0,0.0,0.0,-468484.983972,-518693.9672577143,-468484.983972,,,
pg,18,pg_18,,2,14,7,14,mip,True,0,3657.225,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_18_sub14_lock7_mip_20260305_083630.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_18_sub14_lock7_mip_20260305_083630_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/pg_18_sub14_lock7_mip_20260305_083630.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/pg_18_sub14_lock7_mip_20260305_083630.err.txt,2026-03-05 09:37:27,2.0,2.0,0.0,1.0,,,,,highs,1800.0
ni,6,ni_6,,8,56,1,56,mip,True,0,75472.958,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_6_sub56_lock1_mip_20260304_124046.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_6_sub56_lock1_mip_20260304_124046_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ni_6_sub56_lock1_mip_20260304_124046.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ni_6_sub56_lock1_mip_20260304_124046.err.txt,2026-03-05 09:38:39,56.0,36.0,20.0,0.6428571428571429,-232286.64370099996,-284204.24214,-232286.64370099996,,highs,1800.0
pg,18,pg_18,,2,14,7,14,sa,True,0,90.458,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_18_sub14_lock7_sa_20260305_083630.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_18_sub14_lock7_sa_20260305_083630_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/pg_18_sub14_lock7_sa_20260305_083630.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/pg_18_sub14_lock7_sa_20260305_083630.err.txt,2026-03-05 09:38:57,2.0,0.0,0.0,0.0,-468484.983972,-496673.630369,-468484.983972,,,
pg,18,pg_18,,2,14,14,14,mip,True,0,1848.629,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_18_sub14_lock14_mip_20260305_093857.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_18_sub14_lock14_mip_20260305_093857_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/pg_18_sub14_lock14_mip_20260305_093857.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/pg_18_sub14_lock14_mip_20260305_093857.err.txt,2026-03-05 10:09:46,1.0,1.0,0.0,1.0,,,,,highs,1800.0
pg,18,pg_18,,2,14,14,14,sa,True,0,63.066,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_18_sub14_lock14_sa_20260305_093857.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_18_sub14_lock14_sa_20260305_093857_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/pg_18_sub14_lock14_sa_20260305_093857.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/pg_18_sub14_lock14_sa_20260305_093857.err.txt,2026-03-05 10:10:49,1.0,0.0,0.0,0.0,-468484.983972,-468484.983972,-468484.983972,,,
ka,6,ka_6,,4,28,1,28,mip,True,0,32007.059,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ka_6_sub28_lock1_mip_20260305_015816.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ka_6_sub28_lock1_mip_20260305_015816_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ka_6_sub28_lock1_mip_20260305_015816.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ka_6_sub28_lock1_mip_20260305_015816.err.txt,2026-03-05 10:51:43,28.0,15.0,13.0,0.5357142857142857,30913.355594999994,-5298.918911538413,30913.355594999997,,highs,1800.0
ni,6,ni_6,,8,56,1,56,sa,True,0,4413.514,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_6_sub56_lock1_sa_20260304_124046.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_6_sub56_lock1_sa_20260304_124046_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ni_6_sub56_lock1_sa_20260304_124046.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ni_6_sub56_lock1_sa_20260304_124046.err.txt,2026-03-05 10:52:13,56.0,0.0,0.0,0.0,-136794.643701,-231861.50084385712,-136794.643701,,,
ka,6,ka_6,,4,28,1,28,sa,True,0,515.885,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ka_6_sub28_lock1_sa_20260305_015816.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ka_6_sub28_lock1_sa_20260305_015816_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ka_6_sub28_lock1_sa_20260305_015816.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ka_6_sub28_lock1_sa_20260305_015816.err.txt,2026-03-05 11:00:18,28.0,0.0,0.0,0.0,15847.597830999988,-6890.0952913571455,17989.527430999988,,,
ka,6,ka_6,,4,28,7,28,mip,True,0,5075.646,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ka_6_sub28_lock7_mip_20260305_110018.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ka_6_sub28_lock7_mip_20260305_110018_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ka_6_sub28_lock7_mip_20260305_110018.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ka_6_sub28_lock7_mip_20260305_110018.err.txt,2026-03-05 12:24:54,4.0,2.0,2.0,0.5,30913.355594999994,11844.0,30913.355594999994,,highs,1800.0
ka,6,ka_6,,4,28,7,28,sa,True,0,84.256,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ka_6_sub28_lock7_sa_20260305_110018.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ka_6_sub28_lock7_sa_20260305_110018_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ka_6_sub28_lock7_sa_20260305_110018.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ka_6_sub28_lock7_sa_20260305_110018.err.txt,2026-03-05 12:26:18,4.0,0.0,0.0,0.0,15847.597830999988,-140.18701900000497,15847.597830999988,,,
ka,6,ka_6,,4,28,14,28,mip,True,0,3250.952,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ka_6_sub28_lock14_mip_20260305_122618.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ka_6_sub28_lock14_mip_20260305_122618_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ka_6_sub28_lock14_mip_20260305_122618.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ka_6_sub28_lock14_mip_20260305_122618.err.txt,2026-03-05 13:20:29,2.0,1.0,1.0,0.5,30913.355594999994,30913.355594999994,30913.355594999994,,highs,1800.0
ka,6,ka_6,,4,28,14,28,sa,True,0,53.67,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ka_6_sub28_lock14_sa_20260305_122618.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ka_6_sub28_lock14_sa_20260305_122618_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ka_6_sub28_lock14_sa_20260305_122618.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ka_6_sub28_lock14_sa_20260305_122618.err.txt,2026-03-05 13:21:23,2.0,0.0,0.0,0.0,15847.597830999988,7733.121117999995,15847.597830999988,,,
ni,6,ni_6,,8,56,7,56,mip,True,0,11180.503,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_6_sub56_lock7_mip_20260305_105213.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_6_sub56_lock7_mip_20260305_105213_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ni_6_sub56_lock7_mip_20260305_105213.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ni_6_sub56_lock7_mip_20260305_105213.err.txt,2026-03-05 13:58:33,8.0,6.0,2.0,0.75,-271766.64370099996,-285584.6437009999,-271766.64370099996,,highs,1800.0
ni,6,ni_6,,8,56,7,56,sa,True,0,759.566,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_6_sub56_lock7_sa_20260305_105213.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_6_sub56_lock7_sa_20260305_105213_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ni_6_sub56_lock7_sa_20260305_105213.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ni_6_sub56_lock7_sa_20260305_105213.err.txt,2026-03-05 14:11:13,8.0,0.0,0.0,0.0,-136794.643701,-227290.14370099996,-136794.643701,,,
